#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	weird
#open	2016-06-24-11-37-51
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	name	addl	notice	peer
#types	time	string	addr	port	addr	port	string	string	bool	string
1445404653.356453	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445405246.115910	-	-	-	-	-	unknown_packet_type	-	F	bro
1445405263.781369	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445405856.253042	-	-	-	-	-	unknown_packet_type	-	F	bro
1445405873.134675	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445406466.396525	-	-	-	-	-	unknown_packet_type	-	F	bro
1445406473.145890	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445407076.528764	-	-	-	-	-	unknown_packet_type	-	F	bro
1445407083.161383	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445407686.675213	-	-	-	-	-	unknown_packet_type	-	F	bro
1445407693.233823	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445408296.812083	-	-	-	-	-	unknown_packet_type	-	F	bro
1445408302.954279	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445408906.946557	-	-	-	-	-	unknown_packet_type	-	F	bro
1445408913.394234	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445409517.088562	-	-	-	-	-	unknown_packet_type	-	F	bro
1445409522.592729	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445410117.223280	-	-	-	-	-	unknown_packet_type	-	F	bro
1445410132.643485	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445410727.360164	-	-	-	-	-	unknown_packet_type	-	F	bro
1445410742.344911	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445411337.496060	-	-	-	-	-	unknown_packet_type	-	F	bro
1445411352.176713	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445411947.644920	-	-	-	-	-	unknown_packet_type	-	F	bro
1445411962.009474	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445412557.781776	-	-	-	-	-	unknown_packet_type	-	F	bro
1445412572.079035	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445413157.926344	-	-	-	-	-	unknown_packet_type	-	F	bro
1445413181.859997	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445413768.065267	-	-	-	-	-	unknown_packet_type	-	F	bro
1445413791.854973	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445414378.202534	-	-	-	-	-	unknown_packet_type	-	F	bro
1445414401.554823	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445414988.338499	-	-	-	-	-	unknown_packet_type	-	F	bro
1445415011.471039	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445415598.474661	-	-	-	-	-	unknown_packet_type	-	F	bro
1445415621.325491	-	-	-	-	-	dns_unmatched_msg	-	F	bro
